roll, pitch, yaw
-4.399277366385847898e+01,8.009166516017675974e+01,-7.565817190401189407e+01
-4.415319960656326970e+01,7.976104385119121787e+01,-7.551563475011337800e+01
-4.388221457116794255e+01,7.937221257963739163e+01,-7.544163808962011331e+01
-4.348019557405400093e+01,7.892473521816512516e+01,-7.553738982919357170e+01
-4.383559907029327718e+01,7.846759619995130208e+01,-7.583503073659190363e+01
-4.535098139617284829e+01,7.789386182123477909e+01,-7.610957053781648085e+01
-4.685894310438254706e+01,7.722218653428039659e+01,-7.628936561230352709e+01
-4.789433941938138872e+01,7.644114349137174713e+01,-7.636095849674936176e+01
-4.811969378591359714e+01,7.569457548159091687e+01,-7.641307640413189972e+01
-4.799083571974880158e+01,7.497468058646528277e+01,-7.649327005588108364e+01
-4.782505689144922201e+01,7.430786410745734827e+01,-7.665109107523511511e+01
-4.792217369883262990e+01,7.369210571443888114e+01,-7.687567944110901408e+01
-4.781282988173751392e+01,7.315308702365054216e+01,-7.708138452603076018e+01
-4.720482518810722183e+01,7.258488371246090765e+01,-7.736927260900276337e+01
-4.674354403681053327e+01,7.194431571113437940e+01,-7.776978978889991367e+01
-4.658617984923489530e+01,7.130694456057339892e+01,-7.824616609864075656e+01
-4.669488600921379629e+01,7.068123411294655511e+01,-7.877602001488726557e+01
-4.728070559697215458e+01,7.009335268247859574e+01,-7.922672981574702078e+01
-4.807273672827867728e+01,6.954251034316020252e+01,-7.962852451492628347e+01
-4.903304187351578491e+01,6.906922630224484294e+01,-8.005371838190383471e+01
-5.005595821606957685e+01,6.866763035581141139e+01,-8.041641882312009670e+01
-5.126930506416859856e+01,6.838611793149006246e+01,-8.074814120152193198e+01
-5.115257682686806362e+01,6.827490500091798253e+01,-8.112583485084836354e+01
-5.063883979838321636e+01,6.825928094273660918e+01,-8.154150251632468382e+01
-5.041322461220661921e+01,6.825118333115516123e+01,-8.197498324568029204e+01
-5.020793827707384338e+01,6.817629427136036213e+01,-8.244578008410985603e+01
-5.008427628772201956e+01,6.809490479475910263e+01,-8.291998287614671881e+01
-4.988418205120138538e+01,6.804693002970368809e+01,-8.337903561053474277e+01
-4.917123222317397335e+01,6.800821643906871827e+01,-8.379184328208866361e+01
-5.010976383659023270e+01,6.793383990974228936e+01,-8.425115254412412469e+01
-5.073201176751313568e+01,6.787465791012890293e+01,-8.468551760198623413e+01
-5.124486056920439836e+01,6.783307390915591384e+01,-8.511481390917221290e+01
-5.133499558277146946e+01,6.783053276272623577e+01,-8.558059584614996140e+01
-5.130630991042804112e+01,6.783184268303554632e+01,-8.606115795222093823e+01
-5.115991109490217781e+01,6.782403702612010932e+01,-8.659788771011076847e+01
-5.095940441407212518e+01,6.781306052535215656e+01,-8.712828350207567496e+01
-5.075876668273097891e+01,6.782863998584051046e+01,-8.763772611357086362e+01
-5.070158001178572249e+01,6.787109698440060868e+01,-8.813091587534923121e+01
-5.082708674805655136e+01,6.796420172937307314e+01,-8.860759238937674809e+01
-5.087951356547251436e+01,6.808250613430990938e+01,-8.904490688571267754e+01
-5.073858128591171379e+01,6.821012928227526118e+01,-8.948024574575009638e+01
-5.055734447777216189e+01,6.833913596047570138e+01,-8.993411266334776144e+01
-5.029927954798723988e+01,6.844616162681059279e+01,-9.040883485914997664e+01
-5.006441942168968495e+01,6.856810814781678687e+01,-9.088250256144613104e+01
-5.042845432457384192e+01,6.870367588963068783e+01,-9.134596986324854129e+01
-5.103984003213066956e+01,6.881096658950770006e+01,-9.172800362691710063e+01
-5.144291058906147640e+01,6.889764704680101204e+01,-9.210489895002628202e+01
-5.213387488468792696e+01,6.900138587826569392e+01,-9.247481134068161168e+01
-5.329644198113479803e+01,6.910089744505449971e+01,-9.279805506447650032e+01
-5.389185273667173703e+01,6.922145187627650387e+01,-9.303400515562053386e+01
-5.403948807445416236e+01,6.933973888906690775e+01,-9.315556813390809054e+01
-5.364430585849607525e+01,6.943328661848738648e+01,-9.327986934300115252e+01
-5.315117505686712462e+01,6.957730802462030795e+01,-9.345089070479592408e+01
-5.320813818906749049e+01,6.975131966902479519e+01,-9.364619899894341870e+01
-5.322067923107661613e+01,6.989562715179654617e+01,-9.387989598123770918e+01
-5.188540346352458243e+01,7.002246244429795752e+01,-9.411786219903693507e+01
-5.036797653528603291e+01,7.020997940185137054e+01,-9.438942022968599588e+01
-5.226014313641135800e+01,7.045682992210022633e+01,-9.467535819012168474e+01
-5.350847915848373049e+01,7.081235793019469327e+01,-9.495926915957674908e+01
-5.442660612599640757e+01,7.115835447206005426e+01,-9.522581579482995551e+01
-5.530060981805152664e+01,7.155124106510071158e+01,-9.539764320408191622e+01
-5.603645881212125346e+01,7.197762654188011311e+01,-9.551017599323455443e+01
-5.618589072020389352e+01,7.250323863219747977e+01,-9.550594064995279098e+01
-5.613908791039096968e+01,7.309653158701588893e+01,-9.556252064535230772e+01
-5.607743758440021509e+01,7.368798835067781283e+01,-9.565525432362329639e+01
-5.618991242199476943e+01,7.427987331640838420e+01,-9.583163196447645760e+01
-5.640108460945477020e+01,7.497579785003433983e+01,-9.607835684066009208e+01
-5.659591218379029698e+01,7.586479977832961197e+01,-9.638679288731115946e+01
-5.682203780654767655e+01,7.694644743100188578e+01,-9.680106126284270829e+01
-5.732017693337555642e+01,7.815457833833283985e+01,-9.736559955399617650e+01
-5.801182384825267491e+01,7.939891952471126046e+01,-9.801804550242046332e+01
-5.888654149633607915e+01,8.077183009666785551e+01,-9.873369825974869229e+01
-5.979817962654571772e+01,8.216683018712510034e+01,-9.938362325246781381e+01
-6.078615408092726113e+01,8.363196812867494145e+01,-9.979589123416377561e+01
-6.178822546878410549e+01,8.513213933407837430e+01,-1.001411593017932944e+02
-6.266088501921268517e+01,8.663472969568073268e+01,-1.004161697211075648e+02
-6.279609284301817240e+01,8.825419486702178062e+01,-1.005891357028549606e+02
-6.216969816335764421e+01,8.996884306305554446e+01,-1.007154475909128735e+02
-6.091935414378272640e+01,9.114093635150697992e+01,-1.008258607583678383e+02
-6.027215566197249785e+01,9.204184955384415900e+01,-1.009058087625466982e+02
-6.017960198178312936e+01,9.275720466712611767e+01,-1.008619277440507602e+02
-6.026021226907696615e+01,9.328248083125058088e+01,-1.007227221266693107e+02
-6.044755043905404790e+01,9.359778797798330174e+01,-1.004819146122116393e+02
-6.066901681029015236e+01,9.384241104716717530e+01,-1.001491993715427782e+02
-6.080971827097560123e+01,9.391736905641253941e+01,-9.985400407768268849e+01
-6.081966649245490686e+01,9.381584080610880960e+01,-9.958825140928814790e+01
-6.070310874985827354e+01,9.358894332947353689e+01,-9.933956411777786855e+01
-6.048817666372549695e+01,9.322510164187463033e+01,-9.906655709984893576e+01
-6.016722963625721121e+01,9.274250459438268024e+01,-9.874901916154131243e+01
-5.983570674492143837e+01,9.213761374413721228e+01,-9.841678981467181586e+01
-5.952931731074998112e+01,9.148409508428731840e+01,-9.805835240181683332e+01
-5.924017896258648364e+01,9.075851388548294096e+01,-9.764303555140548951e+01
-5.896262180468031033e+01,9.000831924452674571e+01,-9.718715309968139593e+01
-5.871174097948392046e+01,8.918158987243960212e+01,-9.668105775975523386e+01
-5.840076401942070561e+01,8.833803608302356736e+01,-9.625104656048837626e+01
-5.817744230879034006e+01,8.745747556026709901e+01,-9.596097691820578746e+01
-5.815763177595934508e+01,8.654982676570550382e+01,-9.576507767764140056e+01
-5.825942903897537661e+01,8.565482186534785569e+01,-9.562817406546275834e+01
-5.834462310180396827e+01,8.485686237293442957e+01,-9.560867618169454829e+01
-5.840621270492961514e+01,8.416453558011357927e+01,-9.566010109438470010e+01
-5.848797709616454199e+01,8.363519130051851391e+01,-9.579664001014418773e+01
-5.856177841099020753e+01,8.316216772792111556e+01,-9.596833177115810543e+01
-5.861379456280937461e+01,8.269807052293629113e+01,-9.611742091577481517e+01
-5.871860380574872806e+01,8.229870455545690788e+01,-9.620847908655311187e+01
-5.875265463699410873e+01,8.194014124800898458e+01,-9.621784386206380191e+01
-5.835946095827195279e+01,8.148225712421381672e+01,-9.623110606666999445e+01
-5.780821459614570301e+01,8.098237464933909280e+01,-9.621098973213203465e+01
-5.703738371053982803e+01,8.042094393659361629e+01,-9.605653208889110317e+01
-5.640292557975320165e+01,7.986248274440102080e+01,-9.584438404487740115e+01
-5.602371741703753116e+01,7.925732039601288648e+01,-9.575825071449288828e+01
-5.576350871955251165e+01,7.860019444435138780e+01,-9.576394368935415002e+01
-5.550976962482808830e+01,7.794621057205510795e+01,-9.590640086500923189e+01
-5.533955466537912571e+01,7.756705515005968721e+01,-9.618127379611642880e+01
-5.533812946374909103e+01,7.736555226290127507e+01,-9.648142381206073992e+01
-5.577897709097534573e+01,7.730688438326644984e+01,-9.668477027078012043e+01
-5.643394341230692390e+01,7.717937474694436162e+01,-9.678572852357540057e+01
-5.697894365323508481e+01,7.697648006931979126e+01,-9.684284873483339595e+01
-5.705552840075170451e+01,7.682319296780734419e+01,-9.687828295399634726e+01
-5.678001900268244384e+01,7.674972587891865317e+01,-9.690383619019021921e+01
-5.665709809704170397e+01,7.681680039046985087e+01,-9.695982473019115844e+01
-5.676687477789933922e+01,7.687163765825670225e+01,-9.702560001427157488e+01
-5.681972579210660257e+01,7.685578132609356317e+01,-9.709090166781305697e+01
-5.740649511453463560e+01,7.666342174227034434e+01,-9.717862641762108922e+01
-5.816114969509740007e+01,7.616805380503593881e+01,-9.726344426816233124e+01
-5.869187015643492344e+01,7.557460874823561880e+01,-9.733494424857178728e+01
-5.909086280395983692e+01,7.503131385907448703e+01,-9.738647605459679824e+01
-6.006729942185339155e+01,7.445745522340523337e+01,-9.742012238121205314e+01
-6.124534861652015394e+01,7.380215751374583988e+01,-9.731951286288969527e+01
-6.213834607332692883e+01,7.316558026392600311e+01,-9.715206182659257195e+01
-6.287459054026194849e+01,7.263957062305986767e+01,-9.692684558665685302e+01
-6.343000876898899065e+01,7.210854305328132341e+01,-9.676701148722882806e+01
-6.385789641461513355e+01,7.151155075017737772e+01,-9.671673488106472405e+01
-6.372997075094966135e+01,7.088605528794860788e+01,-9.672095973856872320e+01
-6.351030092140143068e+01,7.027884866662554941e+01,-9.674787478297403709e+01
-6.333709216010120002e+01,6.974767189627932851e+01,-9.685519466118365983e+01
-6.325514489459278877e+01,6.917387350401149604e+01,-9.701965631143887947e+01
-6.332513578832418233e+01,6.855311291915016625e+01,-9.716735089743264098e+01
-6.415548496257949296e+01,6.794894616307759350e+01,-9.720680029584065096e+01
-6.524120808675419880e+01,6.744438226022937499e+01,-9.727008288097020738e+01
-6.643416240767554370e+01,6.713760488592266995e+01,-9.730547853195933783e+01
-6.777108973027627314e+01,6.694214545494548929e+01,-9.737823924120986874e+01
-6.827130085184585084e+01,6.677811512850030340e+01,-9.747358045345102084e+01
-6.839129750224016391e+01,6.668666632095178670e+01,-9.762128604294632339e+01
-6.813580650078959877e+01,6.667469785460436071e+01,-9.784035061308614445e+01
-6.771888728851698147e+01,6.667410582527193696e+01,-9.798835398099660665e+01
-6.713798556225171410e+01,6.672306116185815483e+01,-9.817354433906837130e+01
-6.648808774928417620e+01,6.676722730254289218e+01,-9.835790728540342798e+01
-6.693237600635549711e+01,6.680443199545111099e+01,-9.850388655890964174e+01
-6.801146593916597283e+01,6.679744101653882637e+01,-9.862027697074670129e+01
-6.899656398648875211e+01,6.675307818541004679e+01,-9.868664188781484370e+01
-6.969880283587168890e+01,6.674446924221038557e+01,-9.870645312639982194e+01
-6.981127077912412915e+01,6.677217538994473500e+01,-9.872101987087782504e+01
-6.962652992893504234e+01,6.685278711993176159e+01,-9.873017059479397517e+01
-6.913653181299393680e+01,6.695220104867428290e+01,-9.873501032033898639e+01
-6.866308098975778762e+01,6.705362344993535828e+01,-9.874504438998452827e+01
-6.796088237870225157e+01,6.712856785140363058e+01,-9.877020993131034743e+01
-6.717023413793495479e+01,6.717584385752911658e+01,-9.886534973895614087e+01
-6.637292195893165569e+01,6.721607273610398181e+01,-9.894939105963837278e+01
-6.630611624944323523e+01,6.729906674890727913e+01,-9.902453860142180986e+01
-6.630828126700215819e+01,6.743068075220710966e+01,-9.907931391207328886e+01
-6.625356732837681761e+01,6.758618660888538443e+01,-9.912192654543031267e+01
-6.620531614646206719e+01,6.775982179487354529e+01,-9.910978539861034164e+01
-6.614649700592239867e+01,6.797551853393157728e+01,-9.910454258570871389e+01
-6.567710931914652406e+01,6.821282643193173101e+01,-9.910300129845883532e+01
-6.517221386067920719e+01,6.845347326213031636e+01,-9.909881281988360513e+01
-6.612220357024089878e+01,6.863549755278826581e+01,-9.908195103845699236e+01
-6.687498698948203923e+01,6.879374739472817168e+01,-9.905336229228444722e+01
-6.800506041752842634e+01,6.895568788521273973e+01,-9.899029564608913745e+01
-6.908342139001683790e+01,6.911626487419647447e+01,-9.891754583735273343e+01
-6.986675613366014659e+01,6.926018339627717069e+01,-9.882224448077332113e+01
-7.051951571081080772e+01,6.937911963146611072e+01,-9.870454029561111042e+01
-7.080620118450227096e+01,6.946225980498375918e+01,-9.857869252099358448e+01
-7.117338090929828809e+01,6.954090482823666264e+01,-9.844709157529362642e+01
-7.183137085896979102e+01,6.962255843125079480e+01,-9.820592980075332434e+01
-7.115990180973780355e+01,6.972682217756319289e+01,-9.791457626552825388e+01
-7.010868651784093686e+01,6.988798001410218319e+01,-9.762176720358435489e+01
-7.002963137326722176e+01,7.006276462557180196e+01,-9.736083494967782315e+01
-6.990480699877844017e+01,7.022490726658065796e+01,-9.718467409906273247e+01
-6.863250218402235703e+01,7.036252300302238893e+01,-9.705106592900601470e+01
-7.057741864863128001e+01,7.055238722846283395e+01,-9.699783697600916810e+01
-7.209195979205696858e+01,7.082376289003528314e+01,-9.697124653459113119e+01
-7.309286513707817790e+01,7.108853817378147255e+01,-9.693008383507840620e+01
-7.408900258701629582e+01,7.136892563215251073e+01,-9.678365020635357041e+01
-7.490719606394020502e+01,7.170850502467790477e+01,-9.649905734950648650e+01
-7.541236507557286473e+01,7.215119890880467324e+01,-9.619878410595855200e+01
-7.568596758966829441e+01,7.265430400020302670e+01,-9.593552185368480423e+01
-7.587936599074593857e+01,7.311192916104950257e+01,-9.573416029684868533e+01
-7.604779936339839708e+01,7.352463125221554208e+01,-9.559542423676721512e+01
-7.620874444084033428e+01,7.397445576639982789e+01,-9.549648712210948531e+01
-7.630352374733693921e+01,7.453159927158912978e+01,-9.537569902222307405e+01
-7.643378304469216289e+01,7.524263145761607063e+01,-9.529023742381880879e+01
-7.662573217204676723e+01,7.606716795366206441e+01,-9.526908540769225908e+01
-7.684051231443692132e+01,7.692877840804605682e+01,-9.537278649983045398e+01
-7.704450474908513513e+01,7.779852906677798785e+01,-9.553743242780734590e+01
-7.734035449246871963e+01,7.883132468836005557e+01,-9.568009327864488966e+01
-7.776474725766131257e+01,8.009739956239332059e+01,-9.583957151908052197e+01
-7.841467331914691385e+01,8.155183537251508596e+01,-9.590198285390994215e+01
-7.913669948585354064e+01,8.302023179835158828e+01,-9.595009150968857625e+01
-8.007357312662662707e+01,8.448854026133945183e+01,-9.586739654677653277e+01
-8.116224167707929382e+01,8.587868750709105825e+01,-9.574040977241156725e+01
-8.219252821765290662e+01,8.723423548571527419e+01,-9.546469293082344620e+01
-8.260842590163670707e+01,8.866344594562703207e+01,-9.514343373793860792e+01
-8.252651926134630855e+01,9.016572921445954591e+01,-9.481347944287719542e+01
-8.163428474022533976e+01,9.148185499175122004e+01,-9.456048541694212872e+01
-8.105881923810156309e+01,9.246449074298458015e+01,-9.422853244356448954e+01
-8.079850235187525698e+01,9.328882447846694959e+01,-9.373674194575656315e+01
-8.075075320738568507e+01,9.397930281263381858e+01,-9.314727368168009036e+01
-8.068246300641871471e+01,9.442491585894298112e+01,-9.242153371396219086e+01
-8.044391359925423046e+01,9.472860541058074091e+01,-9.160275779984888800e+01
-8.013830633206147525e+01,9.501973891434661823e+01,-9.075389560036127534e+01
-7.988456961314898308e+01,9.517309847196126782e+01,-8.990324743490123183e+01
-7.955918417592720004e+01,9.523465211888159843e+01,-8.896343920038084718e+01
-7.920643538043132992e+01,9.508814899527391162e+01,-8.805076113767866275e+01
-7.896064680696665050e+01,9.484842894777507638e+01,-8.716730068187852964e+01
-7.877136333129367074e+01,9.444135948559848259e+01,-8.632231058894504372e+01
-7.853142820828436754e+01,9.388776770142314376e+01,-8.553362795156168374e+01
-7.821028553650772608e+01,9.327569351569785283e+01,-8.481615917598227838e+01
-7.784369702308734418e+01,9.269861479900286838e+01,-8.420545285838407779e+01
-7.748542152241437009e+01,9.217526030320532016e+01,-8.362049821490231238e+01
-7.712402005199881216e+01,9.162817331018584355e+01,-8.304452058744438148e+01
-7.669247640319883885e+01,9.102411318646599625e+01,-8.246667155816909656e+01
-7.607791068815643598e+01,9.031943032233388635e+01,-8.192285021301013614e+01
-7.531607217448753033e+01,8.957201093497786815e+01,-8.139053366657823574e+01
-7.446323842013309502e+01,8.881426869885733311e+01,-8.086355965596597173e+01
-7.368966563172581630e+01,8.807323233303999643e+01,-8.040622956155480949e+01
-7.314105636177723113e+01,8.737764557074781635e+01,-8.007591177245653569e+01
-7.276388320753574135e+01,8.668560172395120844e+01,-7.982160777345418978e+01
-7.230092378120950514e+01,8.601368783764110049e+01,-7.961550071749957169e+01
-7.169211144898372368e+01,8.551539812136341823e+01,-7.949044134565868092e+01
-7.114813237527252454e+01,8.510919657204307498e+01,-7.939973946435303276e+01
-7.096346869502340837e+01,8.468782963291860710e+01,-7.925441287045254057e+01
-7.078610620631872052e+01,8.423248387203862819e+01,-7.901248824146281891e+01
-7.042282357054889985e+01,8.377491236864297264e+01,-7.854307261988326161e+01
-6.980289538202532640e+01,8.333456890099435554e+01,-7.806004968014431711e+01
-6.893734563943077376e+01,8.284447297444714309e+01,-7.767505562483238180e+01
-6.799576736365533236e+01,8.234762662388450849e+01,-7.738717220846261569e+01
-6.727031247550712578e+01,8.168815543374351762e+01,-7.733472391697328874e+01
-6.679142361241052583e+01,8.100916857516091341e+01,-7.730642299300704678e+01
-6.648674009144174590e+01,8.033183804746569479e+01,-7.724743461124572264e+01
-6.626983539116476152e+01,7.973675313835649092e+01,-7.711084275165977431e+01
-6.601781364560807219e+01,7.920164350123705788e+01,-7.698843875448569918e+01
-6.556306567970339927e+01,7.875935238401763172e+01,-7.691409617092079998e+01
-6.520229191521201528e+01,7.838739105442115829e+01,-7.688140397860414055e+01
-6.527706546036019120e+01,7.806312098837993574e+01,-7.683363231359365386e+01
-6.570092672001956657e+01,7.770288956695932825e+01,-7.668099891414236424e+01
-6.584567220964956391e+01,7.727821951494448172e+01,-7.642237184128471483e+01
-6.567905698398769232e+01,7.685554930060375511e+01,-7.615524041700608393e+01
-6.564786820736304662e+01,7.647720264045200622e+01,-7.590515256150244738e+01
-6.575117747123896095e+01,7.597351831465725525e+01,-7.571641466026576950e+01
-6.591819723809322795e+01,7.536732902833290382e+01,-7.558281896667034516e+01
-6.607612204764784281e+01,7.473189217722399746e+01,-7.544778675795927825e+01
-6.629685575892573013e+01,7.401515290673769698e+01,-7.530412033172383701e+01
-6.664817652007366178e+01,7.322933867086858584e+01,-7.511041512425715894e+01
-6.705554531541604035e+01,7.250610279931167668e+01,-7.492083290896036374e+01
-6.752380316265865190e+01,7.186473338355153828e+01,-7.475547588038263314e+01
-6.795367430745427839e+01,7.126427033743085815e+01,-7.458889550933467660e+01
-6.830299819265097483e+01,7.075668659252870896e+01,-7.447087742097070873e+01
-6.836312382055280068e+01,7.034209433254855526e+01,-7.432028621309086702e+01
-6.822301043929122955e+01,6.997558183129682163e+01,-7.415938618802707083e+01
-6.794264173856775813e+01,6.965677395303475805e+01,-7.370461620519562018e+01
-6.730286340819597513e+01,6.931729099930322491e+01,-7.320987276861224302e+01
-6.660031629495415473e+01,6.902305554814310540e+01,-7.309983895172392465e+01
-6.607656310104478337e+01,6.877093406210269677e+01,-7.322834050570841669e+01
-6.603056049871567268e+01,6.853905543316487581e+01,-7.338954655365353119e+01
-6.613193460551413239e+01,6.826784754628414476e+01,-7.352887132341660958e+01
-6.610096326181681547e+01,6.798378049550325386e+01,-7.362083677900584178e+01
-6.617675715021995586e+01,6.771297473574398396e+01,-7.369062672617823750e+01
-6.693873403244928966e+01,6.746801569165225487e+01,-7.371857454479913940e+01
-6.792547949202034374e+01,6.723530294030248911e+01,-7.370314032370970381e+01
-6.926969583601449187e+01,6.702768902247579774e+01,-7.363858099149067016e+01
-7.042595789163871700e+01,6.687890257533258875e+01,-7.358677445630215175e+01
-7.087261556317130839e+01,6.679625526976738570e+01,-7.354133146626465134e+01
-7.065570997620598348e+01,6.676723930378922489e+01,-7.344666200742895512e+01
-7.015019974722535778e+01,6.675149433168756730e+01,-7.335982983308548455e+01
-6.944738876606076872e+01,6.676823700258434258e+01,-7.328630042645265519e+01
-6.881441553782249798e+01,6.680017527695542867e+01,-7.322140199125475135e+01
-6.831050453686209778e+01,6.683519261535316502e+01,-7.315314638109875034e+01
-6.769287228512392574e+01,6.687997113360420087e+01,-7.306614829292679758e+01
-6.698692140494733849e+01,6.692355290991923766e+01,-7.292039672742343726e+01
-6.624411433490207912e+01,6.696209748824787766e+01,-7.278130486464293369e+01
-6.529354800179748963e+01,6.699884734265201303e+01,-7.266083452007397625e+01
-6.422629480421957737e+01,6.703536453485926927e+01,-7.254755088206933067e+01
-6.497248920244786063e+01,6.707313916112215679e+01,-7.242570996918223614e+01
-6.562260653610050554e+01,6.710258338878848861e+01,-7.228836691625980393e+01
-6.609685980450436205e+01,6.713003087316251083e+01,-7.222424196879272529e+01
-6.636573714832836401e+01,6.716458127140427337e+01,-7.214532209817384967e+01
-6.637317620197221402e+01,6.721177773136096789e+01,-7.206375038238614650e+01
-6.657714597053109173e+01,6.727346963726732554e+01,-7.197587103109128748e+01
-6.762159691921426941e+01,6.735188928913360940e+01,-7.189000275054193878e+01
-6.858608390081914763e+01,6.742780885202273566e+01,-7.170783797405086091e+01
-6.947663521432032496e+01,6.748909528406052516e+01,-7.151297532851238259e+01
-7.008243142978378160e+01,6.755347279698320051e+01,-7.128992476602331863e+01
-7.041473585807260349e+01,6.763412944794336568e+01,-7.105771651620067075e+01
-7.073224743708054518e+01,6.776352987698659547e+01,-7.082448665342521110e+01
-7.107460168627343933e+01,6.789559583834774514e+01,-7.060155174352478014e+01
-7.140631942428170476e+01,6.802667147400691761e+01,-7.034307468736631108e+01
-7.173503936738921993e+01,6.815617604174084931e+01,-7.008669368959021995e+01
-7.216192490179830088e+01,6.827235929147865079e+01,-6.980901403681458817e+01
-7.254354510603450024e+01,6.837159536806811388e+01,-6.951472938714576344e+01
-7.284216584607054301e+01,6.844813628941690808e+01,-6.919936012217584675e+01
-7.314491248956461789e+01,6.850863777090008000e+01,-6.888524679131411688e+01
-7.380263984896039631e+01,6.854914221308253275e+01,-6.855251483664696366e+01
-7.445403682763611641e+01,6.858543815098101959e+01,-6.818149474596553716e+01
-7.476510023032314223e+01,6.863473395866895999e+01,-6.778172299105023058e+01
-7.446304731846818470e+01,6.869778670859501801e+01,-6.736331572889716313e+01
-7.389826035568152918e+01,6.880964769451580310e+01,-6.695368964500647735e+01
-7.438591286187927665e+01,6.891665877070572321e+01,-6.652924593098710204e+01
-7.486079998019593518e+01,6.905178526079431833e+01,-6.618029281160730193e+01
-7.342565800045298374e+01,6.919152898473568314e+01,-6.591924070782445710e+01
-7.177494857558421870e+01,6.931712242187484208e+01,-6.570328190945458857e+01
-7.351537009233618392e+01,6.951647637407677394e+01,-6.554625303552160176e+01
-7.485312242215820788e+01,6.979170164984864755e+01,-6.541214678485962963e+01
-7.588125807783029586e+01,7.004076306226217241e+01,-6.520986901055974272e+01
-7.689015227890335780e+01,7.025557518959598724e+01,-6.492242633117031403e+01
-7.782599990904250831e+01,7.048594063821909117e+01,-6.457160294551719915e+01
-7.855024302795226276e+01,7.078402611382445286e+01,-6.409128769384871305e+01
-7.918031812828401428e+01,7.110944219852477488e+01,-6.357700498678913448e+01
-7.951596063944055004e+01,7.150234057699935875e+01,-6.306249184788607209e+01
-8.005883791867186972e+01,7.189648775927724955e+01,-6.257723596871914395e+01
-8.058656177455293346e+01,7.226947353068923974e+01,-6.213918769979508738e+01
-8.097393188895637195e+01,7.263733551361856655e+01,-6.174483713487509107e+01
-8.126942734633293242e+01,7.298957954822820682e+01,-6.139878393923121536e+01
-8.163358586937383166e+01,7.336137722493948843e+01,-6.108717558138831549e+01
-8.215712268182610956e+01,7.379652923982879997e+01,-6.074971814572933226e+01
-8.245151752740341067e+01,7.433354497110629211e+01,-6.041375826538640581e+01
-8.256307263141576414e+01,7.500617924343583809e+01,-6.010518558851890702e+01
-8.264713040976656089e+01,7.574509598360307905e+01,-5.982238742960225863e+01
-8.278265466223560054e+01,7.659823921931504742e+01,-5.960929645199363591e+01
-8.300089058644866213e+01,7.753570785042492730e+01,-5.938868955679105710e+01
-8.332144746071584507e+01,7.855195816465820258e+01,-5.923552750835511915e+01
-8.367993294954396788e+01,7.960712425399356107e+01,-5.909611217746547851e+01
-8.412418801536735202e+01,8.076855065522610744e+01,-5.896195857384009287e+01
-8.464121672828083831e+01,8.202945740182370571e+01,-5.884462120731167545e+01
-8.522097456244576108e+01,8.329801126668819222e+01,-5.884093921337088062e+01
-8.581278683374885929e+01,8.457255507618992851e+01,-5.875963004871552187e+01
-8.612968347947283121e+01,8.586452770499444398e+01,-5.856720337090991535e+01
-8.617903855991707474e+01,8.707342898939636200e+01,-5.834856975450865946e+01
-8.608766671470615961e+01,8.820361990458674484e+01,-5.817084562076420440e+01
-8.571226443018032626e+01,8.912229102808163361e+01,-5.792084821295053132e+01
-8.529629599182388233e+01,8.989936492351844777e+01,-5.758271396815301557e+01
-8.488833236621266565e+01,9.040879989200794853e+01,-5.719510694481590463e+01
-8.440364268808987447e+01,9.080073140346640059e+01,-5.676553734569252185e+01
-8.383772579790984025e+01,9.119081739800628839e+01,-5.626696473434534340e+01
-8.326381617040739513e+01,9.156550559905599584e+01,-5.568884130205662331e+01
-8.264599555403943043e+01,9.192055429019242752e+01,-5.506067897350332885e+01
-8.201332243637692443e+01,9.222774973874093973e+01,-5.436220172261294437e+01
-8.145379170714424788e+01,9.234338281974766005e+01,-5.360519061326954926e+01
